,from_status,to_status,key,to_date,issue_type,project_key,parent_key,version,from_date,event_type,control_date
1106,To Do,In Progress,CART-832,2020-01-19 18:56:17-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-19 18:56:17-08:00,status_change,2020-01-19 18:56:17-08:00
1107,Open,To Do,CART-832,2020-01-09 11:11:43-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-09 11:11:43-08:00,status_change,2020-01-09 11:11:43-08:00
1108,Open,To Do,CART-832,2020-01-09 11:11:43-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-09 11:11:43-08:00,status_change,2020-01-09 11:11:43-08:00
1109,Open,To Do,CART-832,2020-01-09 11:11:43-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2019-12-13 07:35:00-08:00,status_change,2020-01-09 11:11:43-08:00
1110,In Review,Resolved,CART-832,2020-01-22 12:42:54-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-22 12:42:54-08:00,status_change,2020-01-22 12:42:54-08:00
1111,In Review,Resolved,CART-832,2020-01-22 12:42:54-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-22 12:42:54-08:00,status_change,2020-01-22 12:42:54-08:00
1112,In Review,Resolved,CART-832,2020-01-22 12:42:54-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-22 12:42:54-08:00,status_change,2020-01-22 12:42:54-08:00
1113,In Progress,In Review,CART-832,2020-01-21 21:45:57-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-21 21:45:57-08:00,status_change,2020-01-21 21:45:57-08:00
1114,In Progress,In Review,CART-832,2020-01-21 21:45:57-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-21 21:45:57-08:00,status_change,2020-01-21 21:45:57-08:00
1115,In Progress,In Review,CART-832,2020-01-21 21:45:57-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-21 21:45:57-08:00,status_change,2020-01-21 21:45:57-08:00
1116,To Do,In Progress,CART-832,2020-01-19 18:56:17-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-19 18:56:17-08:00,status_change,2020-01-19 18:56:17-08:00
1117,To Do,In Progress,CART-832,2020-01-19 18:56:17-08:00,Story,CART,DAOS-3649,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-19 18:56:17-08:00,status_change,2020-01-19 18:56:17-08:00
